ReviewID,ReviewTime,Review
5.0546e+17,Fri Aug 29 21:01:50 +0000 2014,african american may getting inferior breastfeeding advice
5.05427e+17,Fri Aug 29 18:49:14 +0000 2014,fear addiction keep cancer patient getting pain relief
5.05387e+17,Fri Aug 29 16:12:08 +0000 2014,new test may predict worker hearing loss
5.05383e+17,Fri Aug 29 15:55:44 +0000 2014,germany bayer launch three new xarelto trial
5.05375e+17,Fri Aug 29 15:22:23 +0000 2014,respite south sudan cholera malaria
5.0537e+17,Fri Aug 29 15:01:34 +0000 2014,medical charity msf want u n take lead ebola epidemic
5.05339e+17,Fri Aug 29 12:59:15 +0000 2014,first case ebola confirmed senegal health minister
5.05317e+17,Fri Aug 29 11:33:52 +0000 2014,biocryst expects begin ebola study week
5.05307e+17,Fri Aug 29 10:51:06 +0000 2014,guinean security force break riot ebola racked south
5.05274e+17,Fri Aug 29 08:39:37 +0000 2014,hope rise astrazeneca cancer drug start new trial
5.05198e+17,Fri Aug 29 03:39:13 +0000 2014,west africa ebola outbreak could infect 20
5.05178e+17,Fri Aug 29 02:19:36 +0000 2014,takeda
5.05139e+17,Thu Aug 28 23:43:10 +0000 2014,u startup get ok smartphone based heart tracking
5.05139e+17,Thu Aug 28 23:43:06 +0000 2014,white house order u lab take inventory infectious agent
5.05104e+17,Thu Aug 28 21:26:06 +0000 2014,trimming pound may cut health cost diabetic
5.05085e+17,Thu Aug 28 20:10:48 +0000 2014,hand sanitizer may spare traveler illness abroad survey
5.05085e+17,Thu Aug 28 20:10:47 +0000 2014,gene study ebola sierra leone show virus mutating fast
5.05067e+17,Thu Aug 28 19:00:28 +0000 2014,high blood pressure
5.05055e+17,Thu Aug 28 18:11:13 +0000 2014,u infant vaccination rate high
5.05028e+17,Thu Aug 28 16:24:42 +0000 2014,calorie goal
5.05009e+17,Thu Aug 28 15:07:08 +0000 2014,west africa ebola outbreak could infect 20
5.0499e+17,Thu Aug 28 13:51:06 +0000 2014,amgen submits u application sell cholesterol fighting drug
5.0498e+17,Thu Aug 28 13:13:11 +0000 2014,oncomed say fda lift partial hold cancer drug trial
5.04972e+17,Thu Aug 28 12:40:53 +0000 2014,fda say johnson amp johnson recall jaw implant
5.04957e+17,Thu Aug 28 11:40:09 +0000 2014,ebola vaccine gsk fast tracked clinical trial
5.04951e+17,Thu Aug 28 11:18:46 +0000 2014,ebola causing huge damage west africa economy development bank
5.04934e+17,Thu Aug 28 10:09:40 +0000 2014,gsk ebola vaccine fast tracked u
5.04931e+17,Thu Aug 28 09:57:06 +0000 2014,ebola toll top 1
5.04922e+17,Thu Aug 28 09:24:09 +0000 2014,doctor dy ebola nigeria oil hub port harcourt
5.04813e+17,Thu Aug 28 02:07:42 +0000 2014,repros say testosterone drug found superior study
5.04764e+17,Wed Aug 27 22:53:07 +0000 2014,fishery mislabeling could mean mercury buyer bargain
5.04756e+17,Wed Aug 27 22:24:20 +0000 2014,self management may reduce blood pressure study
5.04741e+17,Wed Aug 27 21:24:08 +0000 2014,scientist find mild case mers among patient family
5.0474e+17,Wed Aug 27 21:18:44 +0000 2014,florida firm plan big
5.04714e+17,Wed Aug 27 19:35:38 +0000 2014,shift work linked greater diabetes risk
5.04698e+17,Wed Aug 27 18:31:22 +0000 2014,u fly home staffer low risk contact ebola cdc
5.04694e+17,Wed Aug 27 18:15:56 +0000 2014,travel medication
5.04671e+17,Wed Aug 27 16:45:23 +0000 2014,adding therapy med may speed depression recovery
5.04607e+17,Wed Aug 27 12:32:28 +0000 2014,france tell citizen
5.04597e+17,Wed Aug 27 11:49:50 +0000 2014,liberia troop fire protester west africa ebola toll hit 1
5.0454e+17,Wed Aug 27 08:03:17 +0000 2014,employee infected ebola flown hamburg treatment
5.04493e+17,Wed Aug 27 04:58:04 +0000 2014,insurer pay tax executive compensation obamacare study
5.04476e+17,Wed Aug 27 03:50:10 +0000 2014,shuts sierra leone lab worker infected ebola
5.04426e+17,Wed Aug 27 00:31:44 +0000 2014,travel medication
5.04389e+17,Tue Aug 26 22:03:07 +0000 2014,robotic prostate removal tied surgical change
5.04382e+17,Tue Aug 26 21:36:06 +0000 2014,twitter help chicago find source food poisoning
5.0433e+17,Tue Aug 26 18:11:09 +0000 2014,parent think overweight child right
5.04326e+17,Tue Aug 26 17:53:25 +0000 2014,medicaid payouts office visit may influence cancer screening study
5.04302e+17,Tue Aug 26 16:20:12 +0000 2014,u name connecticut official lead federal obamacare marketplace
5.04262e+17,Tue Aug 26 13:38:20 +0000 2014,step war big tobacco
5.0426e+17,Tue Aug 26 13:31:59 +0000 2014,msf offer limited help congo ebola outbreak
5.0426e+17,Tue Aug 26 13:31:58 +0000 2014,pfizer test xalkori lung cancer drug merck immunotherapy
5.04222e+17,Tue Aug 26 11:01:05 +0000 2014,obama plan executive step boost veteran mental health care
5.042e+17,Tue Aug 26 09:34:19 +0000 2014,urge regulatory curb e cigarette
5.04198e+17,Tue Aug 26 09:24:40 +0000 2014,china police seize 30
5.04165e+17,Tue Aug 26 07:14:06 +0000 2014,russian food safety regulator shuts fifth mcdonald restaurant
5.04018e+17,Mon Aug 25 21:28:40 +0000 2014,new recommendation overweight people heart risk
5.04005e+17,Mon Aug 25 20:39:40 +0000 2014,prescription painkiller death fall medical marijuana state
5.04e+17,Mon Aug 25 20:19:07 +0000 2014,heart doctor overstate benefit procedure stable chest pain
5.03988e+17,Mon Aug 25 19:32:17 +0000 2014,happiness study draw frown critic
5.03956e+17,Mon Aug 25 17:24:47 +0000 2014,e cigarette may tempting non smoking youth smoke cdc study
5.03956e+17,Mon Aug 25 17:24:46 +0000 2014,biotech copycat drug lift 2017 novartis ceo
5.03947e+17,Mon Aug 25 16:48:14 +0000 2014,canada immunovaccine inc say test ebola vaccine promising
5.03922e+17,Mon Aug 25 15:09:44 +0000 2014,men
5.0391e+17,Mon Aug 25 14:20:11 +0000 2014,family uk ebola victim say best place treatment
5.03897e+17,Mon Aug 25 13:30:12 +0000 2014,rt reuters approval merck cancer immunotherapy melanoma expected soon reuters exclusive
5.03881e+17,Mon Aug 25 12:24:54 +0000 2014,liberian doctor received rare ebola drug zmapp dy
5.03862e+17,Mon Aug 25 11:11:35 +0000 2014,exclusive u approval merck cancer immunotherapy expected soon
5.03862e+17,Mon Aug 25 11:11:34 +0000 2014,regado permanantly halt enrollment lead drug trial
5.03834e+17,Mon Aug 25 09:20:14 +0000 2014,obstacle course gym
5.03825e+17,Mon Aug 25 08:42:46 +0000 2014,roche buy u biotech firm intermune 8 3 billion
5.03765e+17,Mon Aug 25 04:47:05 +0000 2014,heinz recall brings food tracking issue fore china
5.03762e+17,Mon Aug 25 04:32:05 +0000 2014,delay morning school start teen pediatrician
5.03751e+17,Mon Aug 25 03:51:15 +0000 2014,japan could offer unapproved ebola drug certain criterion government
5.03653e+17,Sun Aug 24 21:21:45 +0000 2014,roche buy u biotech firm intermune 8 3 billion
5.036e+17,Sun Aug 24 17:48:17 +0000 2014,congo say two sample test positive ebola northern outbreak
5.03563e+17,Sun Aug 24 15:23:10 +0000 2014,philippine repatriate worker ebola hit west africa
5.03537e+17,Sun Aug 24 13:40:10 +0000 2014,plane carrying briton ebola leaf sierra leone britain
5.03481e+17,Sun Aug 24 09:55:07 +0000 2014,sierra leone hero doctor death expose slow ebola response
5.03344e+17,Sun Aug 24 00:52:43 +0000 2014,british national contract ebola sierra leone
5.03268e+17,Sat Aug 23 19:50:08 +0000 2014,british national contract ebola sierra leone
5.03217e+17,Sat Aug 23 16:26:09 +0000 2014,sierra leone make harboring ebola victim crime
5.03206e+17,Sat Aug 23 15:45:14 +0000 2014,india review state hospital end widespread corruption
5.03149e+17,Sat Aug 23 11:57:40 +0000 2014,ivory coast shuts border liberia
5.0311e+17,Sat Aug 23 09:21:10 +0000 2014,philippine recall peacekeeper liberia ebola threat
5.02928e+17,Fri Aug 22 21:19:14 +0000 2014,u hospital overdo ebola plan
5.02918e+17,Fri Aug 22 20:40:10 +0000 2014,mammography false alarm linked later tumor risk
5.02918e+17,Fri Aug 22 20:40:09 +0000 2014,cholera outbreak ghana kill least 67 since june health authority
5.02904e+17,Fri Aug 22 19:43:08 +0000 2014,u propose birth control exception religious company source
5.0289e+17,Fri Aug 22 18:48:18 +0000 2014,demanding
5.02879e+17,Fri Aug 22 18:03:46 +0000 2014,second c area man stricken flesh eating bacteria medium
5.02874e+17,Fri Aug 22 17:43:16 +0000 2014,men
5.02874e+17,Fri Aug 22 17:43:15 +0000 2014,tick may transmit disease faster currently thought
5.02858e+17,Fri Aug 22 16:42:14 +0000 2014,nigeria confirms two new case ebola
5.02858e+17,Fri Aug 22 16:42:13 +0000 2014,gap remain india ebola preparedness
5.02845e+17,Fri Aug 22 15:48:13 +0000 2014,senegal block liberia aid flight
5.0281e+17,Fri Aug 22 13:30:49 +0000 2014,u missionary still physically recovering ebola
5.02796e+17,Fri Aug 22 12:33:39 +0000 2014,irishman died returning africa negative ebola
5.02796e+17,Fri Aug 22 12:33:39 +0000 2014,nigeria confirms two new case ebola
5.02765e+17,Fri Aug 22 10:31:38 +0000 2014,say drawing six nine month strategy combat ebola
5.02739e+17,Fri Aug 22 08:49:09 +0000 2014,food safety scare
5.02729e+17,Fri Aug 22 08:06:59 +0000 2014,nigerian died uae test negative ebola
5.02649e+17,Fri Aug 22 02:49:08 +0000 2014,u aid worker survived ebola leave atlanta hospital
5.02585e+17,Thu Aug 21 22:34:34 +0000 2014,aa help young adult
5.02564e+17,Thu Aug 21 21:13:05 +0000 2014,u tighten restriction common opioid painkiller
5.02564e+17,Thu Aug 21 21:13:04 +0000 2014,lack leadership hurt ebola fight west africa msf
5.02561e+17,Thu Aug 21 21:01:41 +0000 2014,africa tightens ebola travel curb affected country face food shortage
5.02561e+17,Thu Aug 21 21:01:40 +0000 2014,knee replacement may go poorly people think life fair
5.0255e+17,Thu Aug 21 20:18:34 +0000 2014,asthma attack rate similar black white kid
5.02523e+17,Thu Aug 21 18:29:32 +0000 2014,ebola response msf boiling frog scrutiny
5.0252e+17,Thu Aug 21 18:19:45 +0000 2014,fda ok use eliquis treat leg
5.02517e+17,Thu Aug 21 18:05:13 +0000 2014,ireland testing deceased person recently africa ebola
5.02517e+17,Thu Aug 21 18:05:12 +0000 2014,ebola response msf boiling frog scrutiny
5.02509e+17,Thu Aug 21 17:34:11 +0000 2014,least 70 dead hemorrhagic illness northern congo
5.02506e+17,Thu Aug 21 17:22:42 +0000 2014,diabetic
5.02495e+17,Thu Aug 21 16:37:02 +0000 2014,medic urgently needed fight west africa ebola expert
5.02495e+17,Thu Aug 21 16:37:01 +0000 2014,older woman
5.0249e+17,Thu Aug 21 16:20:34 +0000 2014,motivational interviewing may curb drinking among young adult
5.0249e+17,Thu Aug 21 16:20:33 +0000 2014,researcher reverse autism symptom mouse paring extra synapsis
5.0249e+17,Thu Aug 21 16:20:32 +0000 2014,fewer u youth using sunscreen new study find
5.02487e+17,Thu Aug 21 16:05:05 +0000 2014,public safe two american treated ebola released hospital doctor
5.0248e+17,Thu Aug 21 15:40:42 +0000 2014,u aid worker left hospital ebola recovery group
5.02473e+17,Thu Aug 21 15:11:20 +0000 2014,long acting version baxter hemophilia drug succeeds study
5.02473e+17,Thu Aug 21 15:11:19 +0000 2014,south africa ban traveler entering guinea
5.02464e+17,Thu Aug 21 14:33:44 +0000 2014,surviving ebola africa cry healthcare boost
5.02431e+17,Thu Aug 21 12:22:22 +0000 2014,auxilium drug found effective cellulite mid stage study
5.02418e+17,Thu Aug 21 11:31:27 +0000 2014,lilly psoriasis drug succeeds late stage study
5.02402e+17,Thu Aug 21 10:27:10 +0000 2014,american doctor treated ebola released hospital
5.0235e+17,Thu Aug 21 07:00:35 +0000 2014,u regulator alleges india drugmaker dr reddy breached packaging rule
5.02304e+17,Thu Aug 21 04:01:12 +0000 2014,amid afghanistan escalating war
5.02235e+17,Wed Aug 20 23:27:16 +0000 2014,uk wellcome offer 10 million emergency ebola research
5.02216e+17,Wed Aug 20 22:09:37 +0000 2014,ohio clinic halt surgical abortion due 2013 state law
5.02209e+17,Wed Aug 20 21:40:51 +0000 2014,amid afghanistan escalating war
5.02205e+17,Wed Aug 20 21:24:55 +0000 2014,oregon hold first public hearing proposed coastal smoking ban
5.0219e+17,Wed Aug 20 20:27:38 +0000 2014,travel medication
5.02166e+17,Wed Aug 20 18:51:39 +0000 2014,heavy pot use teen year may predict later life disability
5.02147e+17,Wed Aug 20 17:35:21 +0000 2014,northern california patient tested possible ebola exposure
5.02147e+17,Wed Aug 20 17:35:21 +0000 2014,death toll ebola outbreak west africa rise 1350
5.02147e+17,Wed Aug 20 17:35:20 +0000 2014,peanut almond butter recalled possible salmonella
5.02147e+17,Wed Aug 20 17:35:19 +0000 2014,experimental ebola drug needed 30
5.02139e+17,Wed Aug 20 17:03:19 +0000 2014,u judge block fda rule allowing generic version hospira drug
5.02137e+17,Wed Aug 20 16:54:48 +0000 2014,u judge block fda rule allowing generic version hospira drug
5.02137e+17,Wed Aug 20 16:54:48 +0000 2014,eu regulator warns possible m drug side effect
5.02126e+17,Wed Aug 20 16:10:45 +0000 2014,diabetic
5.02097e+17,Wed Aug 20 14:17:27 +0000 2014,ebola fear slowing tourist flow africa
5.02084e+17,Wed Aug 20 13:24:37 +0000 2014,illness ebola like symptom kill several congo local
5.02075e+17,Wed Aug 20 12:51:00 +0000 2014,novartis hand experimental tb drug antibiotic pullback
5.0205e+17,Wed Aug 20 11:10:46 +0000 2014,liberian police fire tear gas disperse protest ebola quarantine
5.02046e+17,Wed Aug 20 10:54:07 +0000 2014,amicus fat accumulation drug effective second late stage study
5.01989e+17,Wed Aug 20 07:09:17 +0000 2014,astrazeneca mitsubishi tanabe link diabetes research
5.01907e+17,Wed Aug 20 01:43:17 +0000 2014,california may paid million fraudulent drug treatment audit
5.01907e+17,Wed Aug 20 01:43:17 +0000 2014,california lawmaker pas bill banning inmate sterilization
5.01903e+17,Wed Aug 20 01:27:36 +0000 2014,liberia fight ebola capital
5.01872e+17,Tue Aug 19 23:24:34 +0000 2014,uk cost agency back celgene bone marrow drug change tack
5.01864e+17,Tue Aug 19 22:51:03 +0000 2014,walking
5.01855e+17,Tue Aug 19 22:13:34 +0000 2014,california lawmaker pas bill banning inmate sterilization
5.01846e+17,Tue Aug 19 21:40:46 +0000 2014,fda approves sanofi gaucher disease drug cerdelga
5.01846e+17,Tue Aug 19 21:40:45 +0000 2014,liberia imposes night curfew due ebola outbreak state radio
5.0183e+17,Tue Aug 19 20:36:08 +0000 2014,hospira sue u fda approval generic sedative
5.01828e+17,Tue Aug 19 20:27:07 +0000 2014,evidence adult daycare eas stress dementia caregiver
5.01802e+17,Tue Aug 19 18:43:11 +0000 2014,doctor may missing chance talk teen smoking
5.01784e+17,Tue Aug 19 17:35:13 +0000 2014,preventable hospital death urological surgery rising study
5.01754e+17,Tue Aug 19 15:36:09 +0000 2014,apax seek 3 billion sale healthcare firm trizetto source
5.01736e+17,Tue Aug 19 14:21:41 +0000 2014,gamestop ceo undergoes surgery brain tumor
5.01726e+17,Tue Aug 19 13:43:54 +0000 2014,amgen parathyroid drug succeeds late stage trial
5.01708e+17,Tue Aug 19 12:30:45 +0000 2014,u government extends contract cytori burn treatment
5.01704e+17,Tue Aug 19 12:16:45 +0000 2014,liberia fight ebola capital
5.01655e+17,Tue Aug 19 09:01:29 +0000 2014,west africa ebola toll pass 1
5.01625e+17,Tue Aug 19 07:00:09 +0000 2014,u clear astrazeneca heart drug trial
5.01616e+17,Tue Aug 19 06:27:34 +0000 2014,lead contamination scare hit heinz infant food china
5.0156e+17,Tue Aug 19 02:43:04 +0000 2014,community health say data stolen cyber attack china
5.0151e+17,Mon Aug 18 23:24:38 +0000 2014,tech investor get five town join social health experiment
5.01495e+17,Mon Aug 18 22:24:07 +0000 2014,amgen thyroid drug succeeds late stage trial
5.01467e+17,Mon Aug 18 20:33:57 +0000 2014,cancer screening common among older
5.01462e+17,Mon Aug 18 20:15:08 +0000 2014,second pot shop open seattle amid slow start legal sale
5.0146e+17,Mon Aug 18 20:05:19 +0000 2014,nsaid tied reduced breast cancer recurrence among obese
5.01446e+17,Mon Aug 18 19:10:18 +0000 2014,vitamin help asthma study needed
5.01422e+17,Mon Aug 18 17:36:08 +0000 2014,husband u missionary ebola visit quarantine end
5.01422e+17,Mon Aug 18 17:36:07 +0000 2014,new york city council speaker reveals hpv diagnosis raise awareness
5.01416e+17,Mon Aug 18 17:10:43 +0000 2014,liberia hunt escaped ebola victim call control
5.01399e+17,Mon Aug 18 16:03:07 +0000 2014,belgian infant contract hiv via breast milk
5.0138e+17,Mon Aug 18 14:48:45 +0000 2014,ebola hit country must screen departing traveler
5.01361e+17,Mon Aug 18 13:30:41 +0000 2014,community health system say personal data stolen cyber attack
5.01349e+17,Mon Aug 18 12:45:42 +0000 2014,community health system say data stolen cyber attack
5.01335e+17,Mon Aug 18 11:48:02 +0000 2014,nigeria 12 ebola case
5.01319e+17,Mon Aug 18 10:46:08 +0000 2014,china call greater use homegrown medical device
5.013e+17,Mon Aug 18 09:31:46 +0000 2014,park
5.01234e+17,Mon Aug 18 05:08:03 +0000 2014,struggling liberia creates plague village ebola epicenter
5.01125e+17,Sun Aug 17 21:55:18 +0000 2014,plantibodies drug advance big pharma stand aside
5.01119e+17,Sun Aug 17 21:31:35 +0000 2014,cradle grave
5.01056e+17,Sun Aug 17 17:19:25 +0000 2014,nigerian died uae may shown sign consistent ebola
5.0104e+17,Sun Aug 17 16:15:24 +0000 2014,apotex recall one lot organ rejection drug due label error
5.01035e+17,Sun Aug 17 15:57:16 +0000 2014,crowd loot ebola center liberian capital
5.00995e+17,Sun Aug 17 13:17:46 +0000 2014,struggling liberia creates plague village ebola epicenter
5.0092e+17,Sun Aug 17 08:19:12 +0000 2014,extreme medicine search new antibiotic
5.00777e+17,Sat Aug 16 22:53:35 +0000 2014,liberia give experimental ebola drug three african doctor
5.00717e+17,Sat Aug 16 18:52:15 +0000 2014,guinea reopens ebola clinic sick spill border
5.0069e+17,Sat Aug 16 17:04:23 +0000 2014,kenya airway suspend flight freetown
5.00414e+17,Fri Aug 15 22:50:14 +0000 2014,fda approves biogen idec multiple sclerosis drug
5.00407e+17,Fri Aug 15 22:23:26 +0000 2014,study link higher caffeine consumption lower tinnitus risk
5.00404e+17,Fri Aug 15 22:10:44 +0000 2014,controversial circumcision technique likely route herpes transmission
5.00384e+17,Fri Aug 15 20:49:14 +0000 2014,extra mastectomy may extend life breast cancer patient
5.00372e+17,Fri Aug 15 20:02:21 +0000 2014,even dentist differ best tooth brushing method
5.00372e+17,Fri Aug 15 20:02:21 +0000 2014,religiosity associated le depression elderly study
5.00368e+17,Fri Aug 15 19:46:17 +0000 2014,measles outbreak ohio appears ending health official
5.00338e+17,Fri Aug 15 17:47:15 +0000 2014,older people perform better morning
5.00328e+17,Fri Aug 15 17:07:58 +0000 2014,u doctor ebola hope leave hospital soon aid group
5.00324e+17,Fri Aug 15 16:52:56 +0000 2014,death toll ebola outbreak hit 1
5.0032e+17,Fri Aug 15 16:37:02 +0000 2014,cdc bird flu mix
5.00297e+17,Fri Aug 15 15:04:54 +0000 2014,fda warns fraudulent ebola drug claim
5.00281e+17,Fri Aug 15 14:00:59 +0000 2014,drone developed deliver medical aid
5.0027e+17,Fri Aug 15 13:18:09 +0000 2014,achillion hepatitis c drug cure patient mid stage trial
5.0027e+17,Fri Aug 15 13:18:08 +0000 2014,gilead say win favorable ruling hepatitis c drug
5.00266e+17,Fri Aug 15 12:59:58 +0000 2014,thailand stop u australian couple leaving surrogate baby advocate
5.00264e+17,Fri Aug 15 12:52:40 +0000 2014,roche say u approves avastin drug treat cervical cancer
5.0026e+17,Fri Aug 15 12:36:16 +0000 2014,english health expert investigate salmonella outbreak
5.00256e+17,Fri Aug 15 12:22:57 +0000 2014,msf say take six month contain ebola
5.0025e+17,Fri Aug 15 11:58:10 +0000 2014,msf say take six month contain ebola
5.0025e+17,Fri Aug 15 11:58:09 +0000 2014,fda seek data acura abuse resistant pain drug
5.00228e+17,Fri Aug 15 10:31:28 +0000 2014,msf urge myanmar allow resume work health crisis worsens
5.00228e+17,Fri Aug 15 10:31:27 +0000 2014,ioc bar ebola region athlete event youth game
5.00074e+17,Fri Aug 15 00:20:11 +0000 2014,evidence suggests ebola toll vastly underestimated
5.00074e+17,Fri Aug 15 00:20:10 +0000 2014,experimental chikungunya vaccine show promise human trial
5.0007e+17,Fri Aug 15 00:03:13 +0000 2014,fda warns fraudulent ebola drug claim
5.0007e+17,Fri Aug 15 00:03:12 +0000 2014,uk cost body back pricey gilead hepatitis pill patient
5.0007e+17,Fri Aug 15 00:03:11 +0000 2014,deadly u pig virus carried animal feed study
5.00053e+17,Thu Aug 14 22:54:44 +0000 2014,exclusive emergency food drop eyed quarantined ebola region west africa
5.00041e+17,Thu Aug 14 22:08:41 +0000 2014,new hampshire declares state emergency synthetic drug
5.00037e+17,Thu Aug 14 21:51:41 +0000 2014,maternal singing calm preemie mother study
5.00037e+17,Thu Aug 14 21:51:40 +0000 2014,colombia santos say back marijuana use medical purpose
5.00037e+17,Thu Aug 14 21:51:39 +0000 2014,childhood growth hormone treatment tied stroke risk
5.00012e+17,Thu Aug 14 20:11:07 +0000 2014,guinea declares public health emergency ebola
5.00008e+17,Thu Aug 14 19:54:42 +0000 2014,canadian prairie city made ebola vaccine
4.99968e+17,Thu Aug 14 17:17:40 +0000 2014,u embassy dependent leave sierra leone due ebola
4.9995e+17,Thu Aug 14 16:06:14 +0000 2014,guinea declares public health emergency ebola
4.9995e+17,Thu Aug 14 16:06:13 +0000 2014,astrazeneca start final stage test severe asthma drug
4.99945e+17,Thu Aug 14 15:46:26 +0000 2014,rt reutersopinion ebola reality far hollywood dramatic interpretation
4.9987e+17,Thu Aug 14 10:47:59 +0000 2014,nigeria report one ebola case
4.99831e+17,Thu Aug 14 08:11:45 +0000 2014,korean air suspends flight kenya ebola worry
4.99688e+17,Wed Aug 13 22:44:04 +0000 2014,two five u adult risk developing diabetes study
4.99673e+17,Wed Aug 13 21:44:09 +0000 2014,u advisory panel recommends prevnar 13 vaccine elderly
4.99669e+17,Wed Aug 13 21:27:09 +0000 2014,controversial study say lowest sodium intake may pose risk
4.99664e+17,Wed Aug 13 21:11:07 +0000 2014,amgen drug fails improve survival multiple myeloma trial
4.99652e+17,Wed Aug 13 20:23:06 +0000 2014,trouble sleeping could suicide risk factor older adult
4.99649e+17,Wed Aug 13 20:08:09 +0000 2014,u fda approves merck insomnia drug
4.99649e+17,Wed Aug 13 20:08:08 +0000 2014,u announces new procedure detecting unsafe ground beef
4.99643e+17,Wed Aug 13 19:47:39 +0000 2014,consignment experimental ebola drug arrives liberia
4.99643e+17,Wed Aug 13 19:47:39 +0000 2014,fish eater may keep gray matter old age
4.99632e+17,Wed Aug 13 19:03:26 +0000 2014,newlink genetics corp say ebola vaccine trial could start week reuters exclusive
4.99629e+17,Wed Aug 13 18:50:08 +0000 2014,vertex end sale hepatitis c drug incivek
4.9962e+17,Wed Aug 13 18:14:09 +0000 2014,injecting bacteria shrink tumor dog one patient study
4.9962e+17,Wed Aug 13 18:14:08 +0000 2014,middle aged u woman baby outside marriage cdc
4.99612e+17,Wed Aug 13 17:42:14 +0000 2014,exclusive newlink say ebola vaccine trial could start week
4.99598e+17,Wed Aug 13 16:45:49 +0000 2014,u government advance development biocryst potential ebola drug
4.99597e+17,Wed Aug 13 16:42:49 +0000 2014,report 128 new ebola case
4.99593e+17,Wed Aug 13 16:27:17 +0000 2014,regular exercise menopause tied lower breast cancer risk
4.99572e+17,Wed Aug 13 15:05:09 +0000 2014,texas emblematic national battle abortion provider
4.99528e+17,Wed Aug 13 12:09:50 +0000 2014,rigel experimental eye drug fails mid stage study
4.99508e+17,Wed Aug 13 10:47:39 +0000 2014,thai military government move outlaw commercial surrogacy
4.995e+17,Wed Aug 13 10:18:14 +0000 2014,nonprofit hospital tipping point mounting challenge
4.99459e+17,Wed Aug 13 07:32:44 +0000 2014,third person dy ebola fever nigeria
4.99426e+17,Wed Aug 13 05:24:12 +0000 2014,u roll back oversight potentially dangerous experiment
4.99343e+17,Tue Aug 12 23:54:10 +0000 2014,idaho report alarming rise whooping cough case
4.99313e+17,Tue Aug 12 21:54:44 +0000 2014,china halt u pork import feed additive use
4.99307e+17,Tue Aug 12 21:31:24 +0000 2014,exclusive canada talk provide ebola vaccine africa
4.99304e+17,Tue Aug 12 21:17:40 +0000 2014,many med taken senior raise risk fall
4.99291e+17,Tue Aug 12 20:25:20 +0000 2014,irregular heart rhythm surgery tied stroke risk
4.99258e+17,Tue Aug 12 18:15:19 +0000 2014,pfizer help 23andme unravel genetic tie bowel disease
4.99247e+17,Tue Aug 12 17:31:19 +0000 2014,childhood cancer
4.99247e+17,Tue Aug 12 17:31:18 +0000 2014,nigeria race halt ebola spread overcrowded lagos
4.99247e+17,Tue Aug 12 17:31:17 +0000 2014,listeria infected cold cut kill 12 denmark official
4.99238e+17,Tue Aug 12 16:55:12 +0000 2014,back use experimental ebola drug west africa epidemic
4.99228e+17,Tue Aug 12 16:17:10 +0000 2014,older colon cancer survivor
4.99172e+17,Tue Aug 12 12:34:08 +0000 2014,philip morris prepared sue uk plain cigarette packaging
4.99144e+17,Tue Aug 12 10:43:07 +0000 2014,back use experimental ebola drug west africa outbreak
4.99132e+17,Tue Aug 12 09:56:47 +0000 2014,spanish priest ebola dy madrid hospital
4.99113e+17,Tue Aug 12 08:40:44 +0000 2014,liberia say u authority allow use experimental ebola drug
4.99064e+17,Tue Aug 12 05:25:06 +0000 2014,exclusive apple prepares healthkit rollout amid tangled regulatory web
4.99049e+17,Tue Aug 12 04:26:15 +0000 2014,silicon valley startup launch self insurance option smaller firm
4.99009e+17,Tue Aug 12 01:44:42 +0000 2014,nigeria lagos 10 ebola case health minister
4.98979e+17,Mon Aug 11 23:49:06 +0000 2014,little evidence support sleep wake drug shift worker study
4.98975e+17,Mon Aug 11 23:32:40 +0000 2014,intercept liver drug found effective share soar
4.98958e+17,Mon Aug 11 22:22:08 +0000 2014,neck manipulation may associated stroke
4.98889e+17,Mon Aug 11 17:48:19 +0000 2014,many breech baby still born vaginally
4.98884e+17,Mon Aug 11 17:31:38 +0000 2014,ebola front line
4.98875e+17,Mon Aug 11 16:53:18 +0000 2014,ebola front line
4.98871e+17,Mon Aug 11 16:37:36 +0000 2014,husband missionary ebola return u quarantine
4.98849e+17,Mon Aug 11 15:09:53 +0000 2014,rt reutersopinion culprit behind spreading ebola might think consider first afford travel
4.98838e+17,Mon Aug 11 14:25:07 +0000 2014,clinical trial start soon gsk ebola vaccine
4.98819e+17,Mon Aug 11 13:11:24 +0000 2014,iranian parliament ban vasectomy bid boost birth rate
4.98811e+17,Mon Aug 11 12:39:38 +0000 2014,briton advanced heart failure launch new gene therapy trial
4.98811e+17,Mon Aug 11 12:39:37 +0000 2014,biodel insulin drug found effective mid stage trial
4.98808e+17,Mon Aug 11 12:28:45 +0000 2014,gn resound pin hope hearing aid iphone generation
4.98774e+17,Mon Aug 11 10:14:10 +0000 2014,nigeria lagos 10 ebola case health minister
4.9877e+17,Mon Aug 11 09:58:44 +0000 2014,fitness expert cut core target center power
4.98686e+17,Mon Aug 11 04:24:04 +0000 2014,regardless location
4.98537e+17,Sun Aug 10 18:29:38 +0000 2014,returning u missionary quarantined ebola
4.98533e+17,Sun Aug 10 18:14:17 +0000 2014,liberian fill church pray deliverance ebola
4.98497e+17,Sun Aug 10 15:51:17 +0000 2014,clinical trial start soon gsk ebola vaccine
4.98452e+17,Sun Aug 10 12:55:08 +0000 2014,patient suspected ebola case canada test negative
4.98289e+17,Sun Aug 10 02:04:36 +0000 2014,liberia president apologises high toll ebola health worker
