ReviewID,ReviewTime,Review
3.16247e+17,Mon Mar 25 17:54:07 +0000 2013,mission make history connecticut exchange aca
3.16246e+17,Mon Mar 25 17:52:58 +0000 2013,hunt enroll uninsured people conn online health insurance marketplace already begun
3.15169e+17,Fri Mar 22 18:33:41 +0000 2013,iom panel raise concern lowering medicare pay high spending area
3.15155e+17,Fri Mar 22 17:35:23 +0000 2013,emergency department
3.15114e+17,Fri Mar 22 14:53:33 +0000 2013,health law mark third anniversary rollout proceeding state
3.148e+17,Thu Mar 21 18:04:20 +0000 2013,aca 3 maryagnescarey
3.14797e+17,Thu Mar 21 17:53:04 +0000 2013,medical student including sex couple seek match two
3.14788e+17,Thu Mar 21 17:17:24 +0000 2013,today cartoon epic gurney
3.14781e+17,Thu Mar 21 16:52:07 +0000 2013,minnesota governor sign bill creating health insurance marketplace
3.14757e+17,Thu Mar 21 15:14:57 +0000 2013,today headline state debate health law medicaid expansion
3.14466e+17,Wed Mar 20 19:57:40 +0000 2013,grieving doctor regret ask depressed patient gun
3.14451e+17,Wed Mar 20 19:00:37 +0000 2013,q amp return hospital penalized mandrews110 answer
3.14435e+17,Wed Mar 20 17:53:26 +0000 2013,today cartoon fountain head sorensenjen take giant sugary drink
3.14434e+17,Wed Mar 20 17:51:43 +0000 2013,health law cover breast pump
3.14427e+17,Wed Mar 20 17:25:32 +0000 2013,poll three year later
3.14397e+17,Wed Mar 20 15:23:30 +0000 2013,rt newshour good hospital depends ask via khnews jordanrau
3.14396e+17,Wed Mar 20 15:20:55 +0000 2013,today headline turning three progess report health overhaul abound
3.14122e+17,Tue Mar 19 21:12:28 +0000 2013,state balk enforcing insurance protection
3.1407e+17,Tue Mar 19 17:43:06 +0000 2013,would see doctor group people mandrews110 look group exam
3.14057e+17,Tue Mar 19 16:54:53 +0000 2013,today cartoon count chicken
3.14052e+17,Tue Mar 19 16:33:23 +0000 2013,icymi jordanrau help wade different hospital ranking make sense
3.14046e+17,Tue Mar 19 16:08:14 +0000 2013,group doctor appointment three crowd
3.14025e+17,Tue Mar 19 14:46:21 +0000 2013,rt anrao would see doctor group people khnews
3.14025e+17,Tue Mar 19 14:45:42 +0000 2013,today headline federal government may need enforce health law state
3.13706e+17,Mon Mar 18 17:37:29 +0000 2013,today cartoon parlor game
3.13701e+17,Mon Mar 18 17:16:49 +0000 2013,rt jordanrau rating multiply
3.137e+17,Mon Mar 18 17:15:57 +0000 2013,29 state get f price transparency law one
3.13682e+17,Mon Mar 18 16:03:18 +0000 2013,many hospital rating source lot
3.13682e+17,Mon Mar 18 16:02:01 +0000 2013,hospital rating eye beholder jordanrau confusing array rating ether
3.13671e+17,Mon Mar 18 15:17:54 +0000 2013,today headline key health law question premium cost rise
3.12626e+17,Fri Mar 15 18:08:01 +0000 2013,minnesota midnight madness health exchange bill pass
3.12625e+17,Fri Mar 15 18:04:35 +0000 2013,rt eniedowski sent first hallway interview ahcj website jayhancock1 khnews look later ahcj13
3.12625e+17,Fri Mar 15 18:01:34 +0000 2013,matchmaker
3.12622e+17,Fri Mar 15 17:51:57 +0000 2013,today cartoon bad form
3.12609e+17,Fri Mar 15 16:58:26 +0000 2013,self insurance small employer health law loophole
3.12605e+17,Fri Mar 15 16:44:28 +0000 2013,today headline deadline pressure could put exchange u govt hand
3.12296e+17,Thu Mar 14 20:17:06 +0000 2013,today cartoon pet peeve
3.12264e+17,Thu Mar 14 18:08:08 +0000 2013,minnesota exchange bill move forward without abortion restriction
3.12242e+17,Thu Mar 14 16:40:25 +0000 2013,medicare revise readmission penalty see region hospital stack
3.1223e+17,Thu Mar 14 15:54:45 +0000 2013,icymi listen maryagnescarey talk dems gop competing budget proposal
3.1222e+17,Thu Mar 14 15:13:49 +0000 2013,paper application coverage health insurance exchange could 21 page long
3.12212e+17,Thu Mar 14 14:43:14 +0000 2013,today headline obama visit house gop
3.11948e+17,Wed Mar 13 21:13:44 +0000 2013,rt jennyagold dick jane sign exchange story video app cm
3.11925e+17,Wed Mar 13 19:39:40 +0000 2013,colorado set health insurance exchange fee
3.11915e+17,Wed Mar 13 18:59:49 +0000 2013,democrat
3.11879e+17,Wed Mar 13 16:39:31 +0000 2013,today cartoon cola teral damage
3.11862e+17,Wed Mar 13 15:29:28 +0000 2013,letter editor nurse ratio
3.11856e+17,Wed Mar 13 15:08:29 +0000 2013,today headline running budget proposal
3.11572e+17,Tue Mar 12 20:20:44 +0000 2013,difference medicare spends cancer care may affect survival rate
3.11544e+17,Tue Mar 12 18:26:58 +0000 2013,today cartoon dinner
3.1153e+17,Tue Mar 12 17:31:14 +0000 2013,miss lawmaker passed bill barring locality requiring calorie count
3.11528e+17,Tue Mar 12 17:24:02 +0000 2013,curbing health care cost whose job
3.11527e+17,Tue Mar 12 17:18:33 +0000 2013,osteopath aim approach filling primary care gap
3.11516e+17,Tue Mar 12 16:36:35 +0000 2013,osteopathic doctor answer rural health care need anrao great look doc
3.11497e+17,Tue Mar 12 15:20:58 +0000 2013,today headline ryan budget plan reprises 2012 election issue medicare
3.11165e+17,Mon Mar 11 17:20:43 +0000 2013,sequestration health care cut vaccination research partner pewstates stateline
3.11162e+17,Mon Mar 11 17:11:13 +0000 2013,hamlet
3.11154e+17,Mon Mar 11 16:38:36 +0000 2013,pre existing condition
3.1114e+17,Mon Mar 11 15:41:05 +0000 2013,gop senator seek cut health law funding
3.1113e+17,Mon Mar 11 15:01:38 +0000 2013,today headline dueling budget show partisan difference medicare medicaid
3.10094e+17,Fri Mar 08 18:24:10 +0000 2013,jennyagold report bump road accountable care
3.10081e+17,Fri Mar 08 17:32:15 +0000 2013,ouch
3.1008e+17,Fri Mar 08 17:31:36 +0000 2013,price simple question
3.10064e+17,Fri Mar 08 16:26:29 +0000 2013,rt alvinhtran research roundup week insurance coverage access care massachusetts report 2013 march 08 research roundup aspx
3.10064e+17,Fri Mar 08 16:25:33 +0000 2013,health plan adding doctor
3.10063e+17,Fri Mar 08 16:23:38 +0000 2013,health insurer cash medicaid expansion
3.10055e+17,Fri Mar 08 15:52:32 +0000 2013,estawickimpr report minnesota senate pass exchange bill
3.10048e+17,Fri Mar 08 15:24:09 +0000 2013,today headline cm signal exhanges track hhs give 4 state conditional approval
3.09771e+17,Thu Mar 07 21:01:45 +0000 2013,today cartoon ma
3.09768e+17,Thu Mar 07 20:52:11 +0000 2013,idaho
3.09758e+17,Thu Mar 07 20:11:34 +0000 2013,conservative arizona
3.09692e+17,Thu Mar 07 15:47:55 +0000 2013,today headline house gop
3.0938e+17,Wed Mar 06 19:09:26 +0000 2013,today cartoon use directed
3.09347e+17,Wed Mar 06 16:56:14 +0000 2013,nc medicaid director want bold proposal story partner pewstates stateline
3.0934e+17,Wed Mar 06 16:28:16 +0000 2013,minnesota legislature hammer exchange bill
3.09329e+17,Wed Mar 06 15:45:04 +0000 2013,stuck home snow khn huge cartoon collection great way remedy blue
3.09321e+17,Wed Mar 06 15:15:47 +0000 2013,today headline obama reach rank file republican make deal
3.09013e+17,Tue Mar 05 18:49:32 +0000 2013,got health care puzzle app
3.09005e+17,Tue Mar 05 18:18:08 +0000 2013,today cartoon going viral
3.08984e+17,Tue Mar 05 16:56:14 +0000 2013,mandrews110 answer reader question contraceptive coverage
3.08973e+17,Tue Mar 05 16:11:19 +0000 2013,hospital crack tirade angry doctor
3.08968e+17,Tue Mar 05 15:49:58 +0000 2013,today headline minn house pass bill create health exchange
3.08668e+17,Mon Mar 04 19:57:58 +0000 2013,florida house panel split gov scott
3.08664e+17,Mon Mar 04 19:41:38 +0000 2013,ny
3.08646e+17,Mon Mar 04 18:32:03 +0000 2013,sequester effect
3.08637e+17,Mon Mar 04 17:55:07 +0000 2013,today cartoon boxed
3.08629e+17,Mon Mar 04 17:24:19 +0000 2013,panel call drastic change medicare pay doctor see detail
3.08623e+17,Mon Mar 04 17:02:13 +0000 2013,hospital humongous monopoly drive price high expert say
3.08599e+17,Mon Mar 04 15:24:54 +0000 2013,today headline automatic budget cut lead republican sharpen focus medicare cost cutting plan
3.07568e+17,Fri Mar 01 19:08:57 +0000 2013,mass considers tax candy soda
3.07568e+17,Fri Mar 01 19:07:40 +0000 2013,nurse practitioner say paid affect care provide
3.07555e+17,Fri Mar 01 18:17:27 +0000 2013,bracing cut
3.07554e+17,Fri Mar 01 18:13:43 +0000 2013,facebook
3.07554e+17,Fri Mar 01 18:11:18 +0000 2013,today cartoon beware first march
3.07537e+17,Fri Mar 01 17:05:18 +0000 2013,today headline health law implementation likely proceed despite sequester cut program
3.07537e+17,Fri Mar 01 17:04:00 +0000 2013,maryagnescarey run sequester bite medical research
3.07239e+17,Thu Feb 28 21:22:10 +0000 2013,consolidation coming nyc mount sinai medical center continuum health partner announce plan merge
3.0722e+17,Thu Feb 28 20:04:22 +0000 2013,much hospital reduce price effort win business insurance exchange
3.07219e+17,Thu Feb 28 20:01:35 +0000 2013,health law require state rate insurance plan 2016
3.07219e+17,Thu Feb 28 20:00:45 +0000 2013,state rating insurance plan exchange launch oct 1
3.07218e+17,Thu Feb 28 19:57:20 +0000 2013,today cartoon ready closeup
3.06863e+17,Wed Feb 27 20:28:02 +0000 2013,would text doctor anrao look option
3.06829e+17,Wed Feb 27 18:10:38 +0000 2013,today cartoon passing left
3.06806e+17,Wed Feb 27 16:41:47 +0000 2013,camp say money pay doc fix would come
3.06806e+17,Wed Feb 27 16:40:05 +0000 2013,w amp chairman dave camp say fixing medicare pay doctor list
3.06793e+17,Wed Feb 27 15:47:02 +0000 2013,american uncomfortable around mentally ill despite acknowledging discrimination
3.06779e+17,Wed Feb 27 14:52:20 +0000 2013,today headline n j christie join rank gop govs opt expand medicaid
3.06481e+17,Tue Feb 26 19:10:10 +0000 2013,house panel examines nut amp bolt changing traditional medicare
3.06453e+17,Tue Feb 26 17:19:09 +0000 2013,today cartoon close shave
3.06442e+17,Tue Feb 26 16:32:16 +0000 2013,health law stop insurer charging woman coverage
3.06417e+17,Tue Feb 26 14:54:27 +0000 2013,today headline avoiding sequestration possible
3.06198e+17,Tue Feb 26 00:23:39 +0000 2013,rt alvinhtran week research roundup patient hesitant focus cost via khnews report 2013 february 25 research roundup aspx usupwijcjqu twitter
3.06198e+17,Tue Feb 26 00:23:12 +0000 2013,practicalwisdom reginaholliday tedeytan matthewlistiak miller7 careticker tarakrindani thanks kind word
3.06187e+17,Mon Feb 25 23:40:16 +0000 2013,congratulation jordanrau took second place beat writing category ahcj health journalism award
3.06103e+17,Mon Feb 25 18:06:10 +0000 2013,today cartoon man island
3.06087e+17,Mon Feb 25 17:03:58 +0000 2013,lawmaker examining sequester could change medicare detail maryagnescarey
3.06077e+17,Mon Feb 25 16:23:20 +0000 2013,today headline governor brace impact scheduled cut home state
3.06077e+17,Mon Feb 25 16:22:41 +0000 2013,florida health care law opponent ambitious lab experiment
3.06076e+17,Mon Feb 25 16:21:19 +0000 2013,plan expand florida medicaid welcomed feared
3.05041e+17,Fri Feb 22 19:45:43 +0000 2013,ff u philgalewitz jordanrau maryagnescarey julie_appleby jennyagold jayhancock1 alvinhtran anrao dwebbkhn sarahvarney
3.05037e+17,Fri Feb 22 19:31:19 +0000 2013,special ff reginaholliday
3.05014e+17,Fri Feb 22 18:01:27 +0000 2013,today cartoon feeling perky p host espresso
3.05008e+17,Fri Feb 22 17:34:56 +0000 2013,hospital nurse c fighting nurse patient ratio
3.04989e+17,Fri Feb 22 16:19:43 +0000 2013,activist ignites movement patient art story
3.04985e+17,Fri Feb 22 16:03:45 +0000 2013,want touched go back normal life anymore
3.04967e+17,Fri Feb 22 14:51:56 +0000 2013,today headline sequester blame feel pain
3.04677e+17,Thu Feb 21 19:42:16 +0000 2013,rt charlesornstein prescriptive regulation fed outline insurer must cover
3.04659e+17,Thu Feb 21 18:29:33 +0000 2013,sarahvarney report arizona
3.04659e+17,Thu Feb 21 18:28:48 +0000 2013,profit health insurer trusted take care nation sickest expensive patient
3.04659e+17,Thu Feb 21 18:27:44 +0000 2013,today cartoon warning may cause confusion
3.0464e+17,Thu Feb 21 17:15:21 +0000 2013,new study question using risk adjustment method evaluate health care quality jordanrau explains
3.04634e+17,Thu Feb 21 16:51:31 +0000 2013,hospital clamp dangerous early elective delivery
3.04619e+17,Thu Feb 21 15:51:42 +0000 2013,today headline fed outline insurer must cover
3.04551e+17,Thu Feb 21 11:18:28 +0000 2013,new study find rate elective delivery 39 week dropping significantly
3.04394e+17,Thu Feb 21 00:57:24 +0000 2013,updated w newsservicefla video fla gop governor back medicaid expansion
3.04365e+17,Wed Feb 20 22:59:50 +0000 2013,breaking waiver hand
3.04325e+17,Wed Feb 20 20:21:03 +0000 2013,today cartoon playing percentage
3.04325e+17,Wed Feb 20 20:20:27 +0000 2013,treat 27m newly covered nurse practitioner want independence help
3.04289e+17,Wed Feb 20 17:59:20 +0000 2013,essential health benefit rule made final detail
3.04284e+17,Wed Feb 20 17:39:28 +0000 2013,hospital hook drugstore giant lower readmission
3.04264e+17,Wed Feb 20 16:17:55 +0000 2013,lawmaker take meat cleaver scalpel health program
3.04263e+17,Wed Feb 20 16:15:43 +0000 2013,pressure rising avoid federal spending cut impact health program
3.04259e+17,Wed Feb 20 16:00:56 +0000 2013,today headline supreme court give ftc power police hospital merger
3.03982e+17,Tue Feb 19 21:37:21 +0000 2013,today public family planning center accept insurance
3.03979e+17,Tue Feb 19 21:28:43 +0000 2013,big firm win contract build insurance marketplace
3.03941e+17,Tue Feb 19 18:55:10 +0000 2013,today cartoon look sky
3.03941e+17,Tue Feb 19 18:54:27 +0000 2013,want long acting contraceptive health law may cover
3.0394e+17,Tue Feb 19 18:52:36 +0000 2013,new coverage may spur younger woman use long acting contraceptive mandrews110 report
3.0394e+17,Tue Feb 19 18:51:20 +0000 2013,cancer rehab begin bridge gap patient
3.0392e+17,Tue Feb 19 17:33:39 +0000 2013,may go doctor every year
3.0392e+17,Tue Feb 19 17:33:16 +0000 2013,walmart health screening station touted part self service revolution
3.03882e+17,Tue Feb 19 15:01:10 +0000 2013,today headline medicare trim
3.03599e+17,Mon Feb 18 20:16:07 +0000 2013,know cancer care toll take cancer rehab
3.03555e+17,Mon Feb 18 17:23:02 +0000 2013,health technology essential critic warns medical mistake
3.03555e+17,Mon Feb 18 17:22:20 +0000 2013,dangerous computer mistake health care
3.02813e+17,Sat Feb 16 16:14:39 +0000 2013,official obama administration run new health insurance marketplace 1 2 state
3.02474e+17,Fri Feb 15 17:46:39 +0000 2013,today cartoon radical surgery
3.02469e+17,Fri Feb 15 17:26:47 +0000 2013,hospital challenge rise
3.02448e+17,Fri Feb 15 16:01:39 +0000 2013,state face friday deadline partnership fed marketplace
3.02447e+17,Fri Feb 15 16:01:16 +0000 2013,philgalewitz updating u throughout day state decision health insurance exchange
3.02443e+17,Fri Feb 15 15:44:41 +0000 2013,rt alvinhtran research roundup conflict interest medicaid drug purchasing examining medigap policy report 2013 february 15 research roundup aspx
3.0244e+17,Fri Feb 15 15:33:15 +0000 2013,today day state decision due running health insurance exchange latest
3.02163e+17,Thu Feb 14 21:09:27 +0000 2013,obama administration cut benefit high risk pool
3.02144e+17,Thu Feb 14 19:56:32 +0000 2013,standard health plan offered california insurance exchange julie_appleby look
3.02138e+17,Thu Feb 14 19:32:20 +0000 2013,today cartoon go breakin heart
3.02138e+17,Thu Feb 14 19:31:28 +0000 2013,senate democrat blast obamacare implementation
3.02106e+17,Thu Feb 14 17:23:25 +0000 2013,expanding medicaid turn cheaper expanding least colorado
3.02104e+17,Thu Feb 14 17:16:06 +0000 2013,san diego hospice close financial problem grow
3.02092e+17,Thu Feb 14 16:27:57 +0000 2013,rt philgalewitz consumes able buy health insurance new marketplace little 30 min
3.02089e+17,Thu Feb 14 16:16:32 +0000 2013,corny maybe
3.02082e+17,Thu Feb 14 15:49:46 +0000 2013,today headline illinois 3rd state approved partner fed exchange
3.02077e+17,Thu Feb 14 15:30:39 +0000 2013,rt philgalewitz willl live tweeting senate finance committee hearing health insurance exchange starting
3.01832e+17,Wed Feb 13 23:15:55 +0000 2013,rt cprwhitney medicaid expansion save least one state money
3.01807e+17,Wed Feb 13 21:36:35 +0000 2013,california set standard deductible
3.01764e+17,Wed Feb 13 18:46:51 +0000 2013,today cartoon 9 1 1
3.01764e+17,Wed Feb 13 18:45:18 +0000 2013,president obama call modest reform medicare
3.01758e+17,Wed Feb 13 18:21:41 +0000 2013,2 billion medicaid program help mostly illegal immigrant
3.01728e+17,Wed Feb 13 16:21:38 +0000 2013,yawning chart med school student fear anrao report med school grad residency
3.01723e+17,Wed Feb 13 16:01:36 +0000 2013,hospital readmission mean fewer patient death
3.01721e+17,Wed Feb 13 15:55:12 +0000 2013,today headline obama
3.01702e+17,Wed Feb 13 14:38:48 +0000 2013,spot alvinhtran last night sotu hint one looking particularly blue
3.01523e+17,Wed Feb 13 02:47:39 +0000 2013,wish president would say health care sotu
3.01519e+17,Wed Feb 13 02:33:39 +0000 2013,heard president health care stand sotu
3.01447e+17,Tue Feb 12 21:47:38 +0000 2013,5 24 people invited sit near first lady tonight sotu strong health care connection
3.01413e+17,Tue Feb 12 19:29:47 +0000 2013,setting scene economy
3.01391e+17,Tue Feb 12 18:01:48 +0000 2013,today cartoon condition condition
3.01371e+17,Tue Feb 12 16:45:31 +0000 2013,better care
3.01366e+17,Tue Feb 12 16:25:40 +0000 2013,need price hip replacement good luck
3.01357e+17,Tue Feb 12 15:48:58 +0000 2013,1 3 individual plan exceed health law cap pocket cost
3.0135e+17,Tue Feb 12 15:22:07 +0000 2013,today headline obama opposes raising medicare eligibility age reduce spending
3.01321e+17,Tue Feb 12 13:24:58 +0000 2013,rt anrao khnews live tweeting amermedicalassn national advocacy conference healthcare
3.01088e+17,Mon Feb 11 21:58:19 +0000 2013,way medicare pay doctor hard fix
3.0103e+17,Mon Feb 11 18:08:59 +0000 2013,today cartoon bedside manner
3.0103e+17,Mon Feb 11 18:08:06 +0000 2013,medicaid transition managed care florida scrutinized
3.01014e+17,Mon Feb 11 17:04:47 +0000 2013,confused docfix read faq
3.01014e+17,Mon Feb 11 17:03:41 +0000 2013,faq medicare doctor pay hard fix maryagnescarey answer
3.01001e+17,Mon Feb 11 16:11:55 +0000 2013,today headline white house detail impact march 1 sequester health program
3.00037e+17,Sat Feb 09 00:22:49 +0000 2013,rt philgalewitz one
2.99962e+17,Fri Feb 08 19:26:47 +0000 2013,alvinhtran round week research shared decision making reduce cost improve care
2.99962e+17,Fri Feb 08 19:25:02 +0000 2013,letter editor hospice care
2.99954e+17,Fri Feb 08 18:53:59 +0000 2013,update fed blame mississippi governor exchange denial
2.99944e+17,Fri Feb 08 18:15:09 +0000 2013,today cartoon coming neighborhood soon
2.9993e+17,Fri Feb 08 17:19:37 +0000 2013,hhs denies mississippi bid run exchange
2.99927e+17,Fri Feb 08 17:05:09 +0000 2013,mississippi insurance commissioner feel betrayed
2.99926e+17,Fri Feb 08 17:02:22 +0000 2013,update hospice audit story san diego hospice file bankruptcy
2.99912e+17,Fri Feb 08 16:05:15 +0000 2013,today headline bishop reject hhs plan contraception coverage
2.99912e+17,Fri Feb 08 16:04:20 +0000 2013,sen grassley call consideration tavenner nomination
2.99603e+17,Thu Feb 07 19:39:08 +0000 2013,rt sstrumello cv caremark profit fourth quarter via khnews
2.996e+17,Thu Feb 07 19:25:58 +0000 2013,icymi study premium increase offset subsidy
2.99589e+17,Thu Feb 07 18:42:23 +0000 2013,q amp marriage affect health coverage young
2.99576e+17,Thu Feb 07 17:50:30 +0000 2013,despite possible ease regulation
2.99565e+17,Thu Feb 07 17:08:38 +0000 2013,today cartoon sucking oxygen room
2.99552e+17,Thu Feb 07 16:15:22 +0000 2013,hhs delay basic health plan option 2015
2.99549e+17,Thu Feb 07 16:04:37 +0000 2013,today headline bipartisan duo introduces medicare doc fix bill house
2.9953e+17,Thu Feb 07 14:46:28 +0000 2013,rt anrao easing medicare regulation help rural hospital keep head water ruralhealth
2.99206e+17,Wed Feb 06 17:22:38 +0000 2013,aggressive care still norm dying senior
2.99204e+17,Wed Feb 06 17:14:27 +0000 2013,today cartoon bluetooth
2.99196e+17,Wed Feb 06 16:42:15 +0000 2013,long term care protection may toothless
2.99196e+17,Wed Feb 06 16:41:05 +0000 2013,kansa great hope managed care tame medicaid cost
2.99172e+17,Wed Feb 06 15:05:29 +0000 2013,icymi obama offered sensible reform medicare
2.99171e+17,Wed Feb 06 15:00:22 +0000 2013,today headline cbo predicts bright short term
2.98835e+17,Tue Feb 05 16:44:41 +0000 2013,today cartoon butcher shop
2.98817e+17,Tue Feb 05 15:34:41 +0000 2013,health law
2.98809e+17,Tue Feb 05 15:02:51 +0000 2013,today headline 5th gop governor back medicaid expansion
2.98795e+17,Tue Feb 05 14:05:44 +0000 2013,jayhancock1 baltimore radio npr wypr noon et today talking insurance cost
2.98476e+17,Mon Feb 04 16:59:38 +0000 2013,today cartoon take heat
2.98465e+17,Mon Feb 04 16:15:08 +0000 2013,senior switching private medicare plan jordanrau examines
2.98455e+17,Mon Feb 04 15:37:54 +0000 2013,rt healthpsn question obama administration new birth control rule answer gt
2.98453e+17,Mon Feb 04 15:30:25 +0000 2013,rt jenhab spotted child national jennyagold
2.98453e+17,Mon Feb 04 15:30:08 +0000 2013,link found poor health
2.98437e+17,Mon Feb 04 14:25:48 +0000 2013,today headline cm release overdue final sunshine act rule payment physician
2.97436e+17,Fri Feb 01 20:09:21 +0000 2013,six question answer obama administration birth control rule
2.97426e+17,Fri Feb 01 19:26:08 +0000 2013,updated religious nonprofit pay birth control proposal
2.97413e+17,Fri Feb 01 18:35:57 +0000 2013,report 11 state c passed rule needed implement health law
2.97406e+17,Fri Feb 01 18:10:08 +0000 2013,today cartoon tight shot
2.974e+17,Fri Feb 01 17:44:30 +0000 2013,religious nonprofit pay contraceptive coverage new rule
2.97394e+17,Fri Feb 01 17:22:18 +0000 2013,breaking administration issue proposed rule contraception coverage mandate religious organization
2.97374e+17,Fri Feb 01 16:01:23 +0000 2013,post sandy
2.97364e+17,Fri Feb 01 15:20:18 +0000 2013,today headline debate health law medicaid expansion hot topic state capitol
2.9706e+17,Thu Jan 31 19:13:33 +0000 2013,today cartoon risk factor
2.97039e+17,Thu Jan 31 17:50:48 +0000 2013,account difference medicare spends different part u jordanrau examines
2.97021e+17,Thu Jan 31 16:38:32 +0000 2013,tick
2.97008e+17,Thu Jan 31 15:46:36 +0000 2013,today headline ohio might join rank red state opting medicaid expansion
2.96737e+17,Wed Jan 30 21:48:03 +0000 2013,manhattan bellevue hospital back changed sandy
2.96705e+17,Wed Jan 30 19:40:55 +0000 2013,rt julie_appleby irs upholds critic call family penalty final rule affordable insurance
2.96703e+17,Wed Jan 30 19:36:41 +0000 2013,final rule family ineligible insurance subsidy
2.96691e+17,Wed Jan 30 18:47:36 +0000 2013,icymi medicare innovation think locally
2.96687e+17,Wed Jan 30 18:32:30 +0000 2013,today cartoon good news
2.96661e+17,Wed Jan 30 16:49:46 +0000 2013,want see insurance exchange website turbotax travelocity tweet u exchange
2.96659e+17,Wed Jan 30 16:38:38 +0000 2013,mandrews110 answer health insurance question send question kaiserhealthnews org
2.96659e+17,Wed Jan 30 16:38:21 +0000 2013,q amp contraception coverage health law
2.96656e+17,Wed Jan 30 16:29:31 +0000 2013,today headline gop leader increasingly signal deep spending cut likely
2.964e+17,Tue Jan 29 23:31:00 +0000 2013,medicare innovation think locally
2.96335e+17,Tue Jan 29 19:13:17 +0000 2013,patient load often unsafe level
2.96329e+17,Tue Jan 29 18:49:46 +0000 2013,today cartoon small game hunting
2.96312e+17,Tue Jan 29 17:42:34 +0000 2013,medicare second pay
2.9629e+17,Tue Jan 29 16:13:11 +0000 2013,spoiler alert rt dwebbkhn downtonabbey subject today health policy haiku khnews scroll report aspx
2.96288e+17,Tue Jan 29 16:07:19 +0000 2013,kidney donation age 70 desperate patient saying
2.96277e+17,Tue Jan 29 15:22:54 +0000 2013,today headline state look speed shift high risk pool enrollee exchange
2.95957e+17,Mon Jan 28 18:11:27 +0000 2013,nursing mom get free breast pump health law partner nprnews
2.95957e+17,Mon Jan 28 18:10:57 +0000 2013,today cartoon cautious pessimism
2.95937e+17,Mon Jan 28 16:51:15 +0000 2013,going resign pretty noisily
2.95924e+17,Mon Jan 28 15:59:58 +0000 2013,long term care ombudsman face challenge independence
2.95917e+17,Mon Jan 28 15:32:39 +0000 2013,today headline democrat defend safety net
2.94862e+17,Fri Jan 25 17:38:57 +0000 2013,today cartoon feel thing
2.94855e+17,Fri Jan 25 17:11:03 +0000 2013,take two ff editor dwebbkhn reporterandrew pgirshman eisey radio reporter extraordinaire jennyagold
2.94854e+17,Fri Jan 25 17:07:34 +0000 2013,ff reporter philgalewitz jordanrau maryagnescarey julie_appleby sarahvarney jayhancock1 anrao shefalikulkarni alvinhtran
2.94854e+17,Fri Jan 25 17:06:12 +0000 2013,rt anrao case missed discussed khnews story using groupon cheap healthcare huffpolive
2.94848e+17,Fri Jan 25 16:41:50 +0000 2013,q amp picking health insurance newborn
2.9484e+17,Fri Jan 25 16:11:13 +0000 2013,turbotax
2.94831e+17,Fri Jan 25 15:36:26 +0000 2013,rt alvinhtran khnews research roundup week higher rx drug spending lower medicare cost
2.94831e+17,Fri Jan 25 15:35:24 +0000 2013,today headline senate hearing urge action obama mental health care agenda
2.94553e+17,Thu Jan 24 21:11:40 +0000 2013,anrao huffpostlive talking health care coupon site like groupon tonight 9 30 et
2.94544e+17,Thu Jan 24 20:35:25 +0000 2013,ppvotesnw today poll actually larger kaiserfamfound
2.94516e+17,Thu Jan 24 18:43:41 +0000 2013,today cartoon killing softly
2.94509e+17,Thu Jan 24 18:14:34 +0000 2013,many want make richer senior pay
2.94507e+17,Thu Jan 24 18:08:15 +0000 2013,american want lower deficit without cutting medicare
2.945e+17,Thu Jan 24 17:41:49 +0000 2013,report state making easier apply medicaid
2.9449e+17,Thu Jan 24 16:59:30 +0000 2013,fighting painful misconception sickle cell disease er
2.9448e+17,Thu Jan 24 16:22:32 +0000 2013,today headline employer insurer coalition asks hhs pare essential benefit
2.94189e+17,Wed Jan 23 21:05:22 +0000 2013,q amp rt philgalewitz mississippi gov phil bryant share concern medicaid aca gov bryant medicaid interview aspx uqbngtatwvg twitter
2.94152e+17,Wed Jan 23 18:39:19 +0000 2013,icymi report cm community initiative could reduce health cost
2.94148e+17,Wed Jan 23 18:20:55 +0000 2013,today cartoon last call
2.94138e+17,Wed Jan 23 17:42:20 +0000 2013,despite incentive
2.94129e+17,Wed Jan 23 17:05:46 +0000 2013,julie_appleby rt sandyblock hmo could play prominent role new health care exchange
2.94122e+17,Wed Jan 23 16:39:03 +0000 2013,hmo like plan may poised make comeback online insurance market
2.94116e+17,Wed Jan 23 16:16:07 +0000 2013,thcbstaff live chat today hospiceaudits
2.94115e+17,Wed Jan 23 16:09:24 +0000 2013,inside gop governor friend
2.94114e+17,Wed Jan 23 16:07:42 +0000 2013,crack appearing gop opposition health law philgalewitz look mississippi
2.94111e+17,Wed Jan 23 15:53:34 +0000 2013,today headline jama study examine hospital readmission
2.94092e+17,Wed Jan 23 14:37:59 +0000 2013,state making easier apply medicaid
2.93785e+17,Tue Jan 22 18:21:05 +0000 2013,hospice
2.93784e+17,Tue Jan 22 18:16:46 +0000 2013,obama medicare medicaid strengthen u health highlight yesterday inauguration speech
2.93776e+17,Tue Jan 22 17:44:26 +0000 2013,today cartoon sniffing problem
2.93754e+17,Tue Jan 22 16:15:34 +0000 2013,insurer prod doctor
2.93752e+17,Tue Jan 22 16:09:56 +0000 2013,insurer prod doctor
2.93752e+17,Tue Jan 22 16:09:13 +0000 2013,jenn mccorkle still regret giving birth early
2.93736e+17,Tue Jan 22 15:05:57 +0000 2013,today headline roe anniversary
